"ATT","EquipmentName","EquipmentType","fDir","fHeight","fLat","fLon","FlyPosType","fPitch","fRoll","fSpeed","fTime","iActiveFlag","iDetectZoneNum","iTargetNum","nRCSNum","PlatID","RadarDetectPlat","RadarID","RCSArray","sRID","TargetID","ZonePoint"
,,,,,,,,,,,"59.2",,"121",,,,,"16",,"1_1_1","15","[ { ""fLon"" : 118.24496, ""fLat"" : 24.08831 }, { ""fLon"" : 117.11481, ""fLat"" : 23.628134 }, { ""fLon"" : 117.106186, ""fLat"" : 23.646275 }, { ""fLon"" : 117.09792, ""fLat"" : 23.664547 }, { ""fLon"" : 117.09001, ""fLat"" : 23.682947 }, { ""fLon"" : 117.08246, ""fLat"" : 23.701464 }, { ""fLon"" : 117.07525, ""fLat"" : 23.720098 }, { ""fLon"" : 117.06839, ""fLat"" : 23.738844 }, { ""fLon"" : 117.061905, ""fLat"" : 23.75769 }, { ""fLon"" : 117.05577, ""fLat"" : 23.776636 }, { ""fLon"" : 117.05, ""fLat"" : 23.795673 }, { ""fLon"" : 117.04461, ""fLat"" : 23.814802 }, { ""fLon"" : 117.03955, ""fLat"" : 23.834007 }, { ""fLon"" : 117.03488, ""fLat"" : 23.853287 }, { ""fLon"" : 117.03058, ""fLat"" : 23.872635 }, { ""fLon"" : 117.02664, ""fLat"" : 23.892048 }, { ""fLon"" : 117.02308, ""fLat"" : 23.911516 }, { ""fLon"" : 117.01988, ""fLat"" : 23.931036 }, { ""fLon"" : 117.01707, ""fLat"" : 23.950602 }, { ""fLon"" : 117.014626, ""fLat"" : 23.970207 }, { ""fLon"" : 117.01256, ""fLat"" : 23.989843 }, { ""fLon"" : 117.010864, ""fLat"" : 24.009504 }, { ""fLon"" : 117.009544, ""fLat"" : 24.029192 }, { ""fLon"" : 117.0086, ""fLat"" : 24.04889 }, { ""fLon"" : 117.00804, ""fLat"" : 24.0686 }, { ""fLon"" : 117.00786, ""fLat"" : 24.088308 }, { ""fLon"" : 117.00804, ""fLat"" : 24.10802 }, { ""fLon"" : 117.0086, ""fLat"" : 24.127718 }, { ""fLon"" : 117.009544, ""fLat"" : 24.147402 }, { ""fLon"" : 117.010864, ""fLat"" : 24.167067 }, { ""fLon"" : 117.01256, ""fLat"" : 24.186703 }, { ""fLon"" : 117.014626, ""fLat"" : 24.206305 }, { ""fLon"" : 117.01707, ""fLat"" : 24.225874 }, { ""fLon"" : 117.01988, ""fLat"" : 24.245392 }, { ""fLon"" : 117.02308, ""fLat"" : 24.264862 }, { ""fLon"" : 117.02664, ""fLat"" : 24.284273 }, { ""fLon"" : 117.03058, ""fLat"" : 24.303623 }, { ""fLon"" : 117.03488, ""fLat"" : 24.322905 }, { ""fLon"" : 117.03955, ""fLat"" : 24.342112 }, { ""fLon"" : 117.04461, ""fLat"" : 24.361235 }, { ""fLon"" : 117.05, ""fLat"" : 24.38028 }, { ""fLon"" : 117.05577, ""fLat"" : 24.399227 }, { ""fLon"" : 117.061905, ""fLat"" : 24.41808 }, { ""fLon"" : 117.06839, ""fLat"" : 24.436829 }, { ""fLon"" : 117.07525, ""fLat"" : 24.455471 }, { ""fLon"" : 117.08246, ""fLat"" : 24.473993 }, { ""fLon"" : 117.09001, ""fLat"" : 24.4924 }, { ""fLon"" : 117.09792, ""fLat"" : 24.510681 }, { ""fLon"" : 117.106186, ""fLat"" : 24.528828 }, { ""fLon"" : 117.11481, ""fLat"" : 24.546839 }, { ""fLon"" : 117.12376, ""fLat"" : 24.56471 }, { ""fLon"" : 117.13304, ""fLat"" : 24.582432 }, { ""fLon"" : 117.14269, ""fLat"" : 24.600006 }, { ""fLon"" : 117.15265, ""fLat"" : 24.617416 }, { ""fLon"" : 117.162964, ""fLat"" : 24.634663 }, { ""fLon"" : 117.17359, ""fLat"" : 24.651745 }, { ""fLon"" : 117.184555, ""fLat"" : 24.66865 }, { ""fLon"" : 117.19583, ""fLat"" : 24.685375 }, { ""fLon"" : 117.20743, ""fLat"" : 24.701925 }, { ""fLon"" : 117.21935, ""fLat"" : 24.718279 }, { ""fLon"" : 117.231575, ""fLat"" : 24.734442 }, { ""fLon"" : 117.24412, ""fLat"" : 24.750406 }, { ""fLon"" : 117.25696, ""fLat"" : 24.766167 }, { ""fLon"" : 117.2701, ""fLat"" : 24.781721 }, { ""fLon"" : 117.28354, ""fLat"" : 24.797062 }, { ""fLon"" : 117.29727, ""fLat"" : 24.812183 }, { ""fLon"" : 117.3113, ""fLat"" : 24.827087 }, { ""fLon"" : 117.3256, ""fLat"" : 24.84176 }, { ""fLon"" : 117.340195, ""fLat"" : 24.856207 }, { ""fLon"" : 117.35506, ""fLat"" : 24.870417 }, { ""fLon"" : 117.370186, ""fLat"" : 24.884388 }, { ""fLon"" : 117.38558, ""fLat"" : 24.898115 }, { ""fLon"" : 117.40125, ""fLat"" : 24.911594 }, { ""fLon"" : 117.41717, ""fLat"" : 24.924826 }, { ""fLon"" : 117.43334, ""fLat"" : 24.937798 }, { ""fLon"" : 117.44976, ""fLat"" : 24.95051 }, { ""fLon"" : 117.466415, ""fLat"" : 24.962963 }, { ""fLon"" : 117.483315, ""fLat"" : 24.975147 }, { ""fLon"" : 117.50046, ""fLat"" : 24.987064 }, { ""fLon"" : 117.51781, ""fLat"" : 24.998703 }, { ""fLon"" : 117.535385, ""fLat"" : 25.010067 }, { ""fLon"" : 117.55317, ""fLat"" : 25.021149 }, { ""fLon"" : 117.571175, ""fLat"" : 25.031944 }, { ""fLon"" : 117.58939, ""fLat"" : 25.042456 }, { ""fLon"" : 117.607796, ""fLat"" : 25.052677 }, { ""fLon"" : 117.6264, ""fLat"" : 25.062603 }, { ""fLon"" : 117.6452, ""fLat"" : 25.072235 }, { ""fLon"" : 117.66418, ""fLat"" : 25.081566 }, { ""fLon"" : 117.68331, ""fLat"" : 25.090593 }, { ""fLon"" : 117.702644, ""fLat"" : 25.09932 }, { ""fLon"" : 117.72214, ""fLat"" : 25.107737 }, { ""fLon"" : 117.741776, ""fLat"" : 25.115845 }, { ""fLon"" : 117.76157, ""fLat"" : 25.12364 }, { ""fLon"" : 117.78152, ""fLat"" : 25.13112 }, { ""fLon"" : 117.80161, ""fLat"" : 25.138287 }, { ""fLon"" : 117.821846, ""fLat"" : 25.145128 }, { ""fLon"" : 117.84219, ""fLat"" : 25.151655 }, { ""fLon"" : 117.86267, ""fLat"" : 25.157858 }, { ""fLon"" : 117.88326, ""fLat"" : 25.163733 }, { ""fLon"" : 117.90397, ""fLat"" : 25.169281 }, { ""fLon"" : 117.924774, ""fLat"" : 25.174503 }, { ""fLon"" : 117.94566, ""fLat"" : 25.179396 }, { ""fLon"" : 117.96667, ""fLat"" : 25.18396 }, { ""fLon"" : 117.98775, ""fLat"" : 25.188185 }, { ""fLon"" : 118.008896, ""fLat"" : 25.192081 }, { ""fLon"" : 118.030136, ""fLat"" : 25.195642 }, { ""fLon"" : 118.05143, ""fLat"" : 25.198866 }, { ""fLon"" : 118.072784, ""fLat"" : 25.201752 }, { ""fLon"" : 118.09419, ""fLat"" : 25.204304 }, { ""fLon"" : 118.11564, ""fLat"" : 25.206514 }, { ""fLon"" : 118.13714, ""fLat"" : 25.20839 }, { ""fLon"" : 118.15865, ""fLat"" : 25.20992 }, { ""fLon"" : 118.18021, ""fLat"" : 25.211113 }, { ""fLon"" : 118.20178, ""fLat"" : 25.211966 }, { ""fLon"" : 118.22336, ""fLat"" : 25.212477 }, { ""fLon"" : 118.24494, ""fLat"" : 25.212646 }, { ""fLon"" : 118.26654, ""fLat"" : 25.212477 }, { ""fLon"" : 118.288124, ""fLat"" : 25.211966 }, { ""fLon"" : 118.30969, ""fLat"" : 25.211113 }, { ""fLon"" : 118.33125, ""fLat"" : 25.20992 }, { ""fLon"" : 118.35277, ""fLat"" : 25.20839 } ]"
"Enum_ATT_2","test-B","plane","305.75134","203.67114","24.088564","118.244576",,"9.921085","-1.5118041","31.620792",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"60.8",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.244576, ""fLat"" : 24.088564, ""fHeight"" : 203.67114, ""fSpeed"" : 31.620792, ""DetectError"" : 67.31729 } ]","7",,"1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.98948","117.748245","Enum_Cruise",,,"300","62.399","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"60.8",,"121",,,,,"7",,"1_1_1","6","[ { ""fLon"" : 117.74538, ""fLat"" : 23.988823 }, { ""fLon"" : 118.086365, ""fLat"" : 25.070648 }, { ""fLon"" : 118.10707, ""fLat"" : 25.065094 }, { ""fLon"" : 118.127655, ""fLat"" : 25.059214 }, { ""fLon"" : 118.14813, ""fLat"" : 25.053009 }, { ""fLon"" : 118.16849, ""fLat"" : 25.046476 }, { ""fLon"" : 118.18872, ""fLat"" : 25.039629 }, { ""fLon"" : 118.20882, ""fLat"" : 25.032457 }, { ""fLon"" : 118.22876, ""fLat"" : 25.024971 }, { ""fLon"" : 118.24855, ""fLat"" : 25.01717 }, { ""fLon"" : 118.268196, ""fLat"" : 25.009056 }, { ""fLon"" : 118.28769, ""fLat"" : 25.00063 }, { ""fLon"" : 118.307014, ""fLat"" : 24.991901 }, { ""fLon"" : 118.32616, ""fLat"" : 24.982862 }, { ""fLon"" : 118.34513, ""fLat"" : 24.973524 }, { ""fLon"" : 118.36393, ""fLat"" : 24.963884 }, { ""fLon"" : 118.38253, ""fLat"" : 24.95395 }, { ""fLon"" : 118.40093, ""fLat"" : 24.943724 }, { ""fLon"" : 118.41916, ""fLat"" : 24.933203 }, { ""fLon"" : 118.43716, ""fLat"" : 24.922398 }, { ""fLon"" : 118.45495, ""fLat"" : 24.911306 }, { ""fLon"" : 118.47253, ""fLat"" : 24.899935 }, { ""fLon"" : 118.489876, ""fLat"" : 24.888285 }, { ""fLon"" : 118.50702, ""fLat"" : 24.876358 }, { ""fLon"" : 118.52392, ""fLat"" : 24.864166 }, { ""fLon"" : 118.54057, ""fLat"" : 24.851706 }, { ""fLon"" : 118.55699, ""fLat"" : 24.838978 }, { ""fLon"" : 118.573166, ""fLat"" : 24.825994 }, { ""fLon"" : 118.58908, ""fLat"" : 24.812757 }, { ""fLon"" : 118.604744, ""fLat"" : 24.799265 }, { ""fLon"" : 118.62014, ""fLat"" : 24.78553 }, { ""fLon"" : 118.63528, ""fLat"" : 24.771545 }, { ""fLon"" : 118.65014, ""fLat"" : 24.757324 }, { ""fLon"" : 118.66473, ""fLat"" : 24.742867 }, { ""fLon"" : 118.67903, ""fLat"" : 24.72818 }, { ""fLon"" : 118.69306, ""fLat"" : 24.713264 }, { ""fLon"" : 118.70679, ""fLat"" : 24.698132 }, { ""fLon"" : 118.72023, ""fLat"" : 24.682777 }, { ""fLon"" : 118.733376, ""fLat"" : 24.66721 }, { ""fLon"" : 118.746216, ""fLat"" : 24.65144 }, { ""fLon"" : 118.75875, ""fLat"" : 24.635462 }, { ""fLon"" : 118.77098, ""fLat"" : 24.619287 }, { ""fLon"" : 118.782906, ""fLat"" : 24.602919 }, { ""fLon"" : 118.7945, ""fLat"" : 24.586359 }, { ""fLon"" : 118.80577, ""fLat"" : 24.569618 }, { ""fLon"" : 118.81674, ""fLat"" : 24.5527 }, { ""fLon"" : 118.82737, ""fLat"" : 24.535604 }, { ""fLon"" : 118.837685, ""fLat"" : 24.518341 }, { ""fLon"" : 118.84764, ""fLat"" : 24.500917 }, { ""fLon"" : 118.857285, ""fLat"" : 24.483332 }, { ""fLon"" : 118.86658, ""fLat"" : 24.465593 }, { ""fLon"" : 118.87552, ""fLat"" : 24.447712 }, { ""fLon"" : 118.88414, ""fLat"" : 24.429684 }, { ""fLon"" : 118.8924, ""fLat"" : 24.411522 }, { ""fLon"" : 118.900314, ""fLat"" : 24.393225 }, { ""fLon"" : 118.90787, ""fLat"" : 24.374807 }, { ""fLon"" : 118.915085, ""fLat"" : 24.356268 }, { ""fLon"" : 118.92194, ""fLat"" : 24.337614 }, { ""fLon"" : 118.92843, ""fLat"" : 24.318851 }, { ""fLon"" : 118.93456, ""fLat"" : 24.299982 }, { ""fLon"" : 118.94033, ""fLat"" : 24.28102 }, { ""fLon"" : 118.94574, ""fLat"" : 24.261963 }, { ""fLon"" : 118.950775, ""fLat"" : 24.24282 }, { ""fLon"" : 118.95545, ""fLat"" : 24.2236 }, { ""fLon"" : 118.959755, ""fLat"" : 24.204304 }, { ""fLon"" : 118.963684, ""fLat"" : 24.184938 }, { ""fLon"" : 118.967255, ""fLat"" : 24.165512 }, { ""fLon"" : 118.97045, ""fLat"" : 24.146025 }, { ""fLon"" : 118.97326, ""fLat"" : 24.126492 }, { ""fLon"" : 118.97571, ""fLat"" : 24.10691 }, { ""fLon"" : 118.97777, ""fLat"" : 24.087294 }, { ""fLon"" : 118.97946, ""fLat"" : 24.067642 }, { ""fLon"" : 118.98079, ""fLat"" : 24.047962 }, { ""fLon"" : 118.981735, ""fLat"" : 24.028263 }, { ""fLon"" : 118.98229, ""fLat"" : 24.008547 }, { ""fLon"" : 118.98248, ""fLat"" : 23.988825 }, { ""fLon"" : 118.98229, ""fLat"" : 23.969093 }, { ""fLon"" : 118.981735, ""fLat"" : 23.949371 }, { ""fLon"" : 118.98079, ""fLat"" : 23.929659 }, { ""fLon"" : 118.97946, ""fLat"" : 23.909956 }, { ""fLon"" : 118.97777, ""fLat"" : 23.89028 }, { ""fLon"" : 118.97571, ""fLat"" : 23.87063 }, { ""fLon"" : 118.97326, ""fLat"" : 23.85101 }, { ""fLon"" : 118.97045, ""fLat"" : 23.831429 }, { ""fLon"" : 118.967255, ""fLat"" : 23.811892 }, { ""fLon"" : 118.963684, ""fLat"" : 23.79241 }, { ""fLon"" : 118.959755, ""fLat"" : 23.772982 }, { ""fLon"" : 118.95545, ""fLat"" : 23.753616 }, { ""fLon"" : 118.950775, ""fLat"" : 23.734325 }, { ""fLon"" : 118.94574, ""fLat"" : 23.715105 }, { ""fLon"" : 118.94033, ""fLat"" : 23.695961 }, { ""fLon"" : 118.93456, ""fLat"" : 23.676908 }, { ""fLon"" : 118.92843, ""fLat"" : 23.657946 }, { ""fLon"" : 118.92194, ""fLat"" : 23.639086 }, { ""fLon"" : 118.915085, ""fLat"" : 23.620325 }, { ""fLon"" : 118.90787, ""fLat"" : 23.601677 }, { ""fLon"" : 118.900314, ""fLat"" : 23.583147 }, { ""fLon"" : 118.8924, ""fLat"" : 23.564734 }, { ""fLon"" : 118.88414, ""fLat"" : 23.546448 }, { ""fLon"" : 118.87552, ""fLat"" : 23.528296 }, { ""fLon"" : 118.86658, ""fLat"" : 23.510279 }, { ""fLon"" : 118.857285, ""fLat"" : 23.492409 }, { ""fLon"" : 118.84764, ""fLat"" : 23.474684 }, { ""fLon"" : 118.837685, ""fLat"" : 23.457117 }, { ""fLon"" : 118.82737, ""fLat"" : 23.439713 }, { ""fLon"" : 118.81674, ""fLat"" : 23.422466 }, { ""fLon"" : 118.80577, ""fLat"" : 23.405397 }, { ""fLon"" : 118.7945, ""fLat"" : 23.3885 }, { ""fLon"" : 118.782906, ""fLat"" : 23.371786 }, { ""fLon"" : 118.77098, ""fLat"" : 23.355257 }, { ""fLon"" : 118.75875, ""fLat"" : 23.33892 }, { ""fLon"" : 118.746216, ""fLat"" : 23.32278 }, { ""fLon"" : 118.733376, ""fLat"" : 23.30684 }, { ""fLon"" : 118.72023, ""fLat"" : 23.29111 }, { ""fLon"" : 118.70679, ""fLat"" : 23.275587 }, { ""fLon"" : 118.69306, ""fLat"" : 23.26028 }, { ""fLon"" : 118.67903, ""fLat"" : 23.245197 }, { ""fLon"" : 118.66473, ""fLat"" : 23.230337 }, { ""fLon"" : 118.65014, ""fLat"" : 23.21571 }, { ""fLon"" : 118.63528, ""fLat"" : 23.201317 }, { ""fLon"" : 118.62014, ""fLat"" : 23.18716 } ]"
,,,,,,,,,,,"60.8",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""6"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.74538, ""fLat"" : 23.988823, ""fHeight"" : 5000, ""fSpeed"" : 300, ""DetectError"" : 67.31729 } ]","16",,"1_1_1",,
,,,,,,,,,,,"60.8",,"121",,,,,"16",,"1_1_1","15","[ { ""fLon"" : 118.244576, ""fLat"" : 24.088564 }, { ""fLon"" : 117.114426, ""fLat"" : 23.628387 }, { ""fLon"" : 117.10582, ""fLat"" : 23.646528 }, { ""fLon"" : 117.09756, ""fLat"" : 23.664803 }, { ""fLon"" : 117.08963, ""fLat"" : 23.683199 }, { ""fLon"" : 117.08208, ""fLat"" : 23.701717 }, { ""fLon"" : 117.07487, ""fLat"" : 23.720352 }, { ""fLon"" : 117.06802, ""fLat"" : 23.739096 }, { ""fLon"" : 117.06153, ""fLat"" : 23.757946 }, { ""fLon"" : 117.0554, ""fLat"" : 23.776892 }, { ""fLon"" : 117.04964, ""fLat"" : 23.795929 }, { ""fLon"" : 117.04423, ""fLat"" : 23.815058 }, { ""fLon"" : 117.039185, ""fLat"" : 23.83426 }, { ""fLon"" : 117.034515, ""fLat"" : 23.85354 }, { ""fLon"" : 117.0302, ""fLat"" : 23.872889 }, { ""fLon"" : 117.026276, ""fLat"" : 23.892302 }, { ""fLon"" : 117.0227, ""fLat"" : 23.911772 }, { ""fLon"" : 117.019516, ""fLat"" : 23.931292 }, { ""fLon"" : 117.0167, ""fLat"" : 23.950855 }, { ""fLon"" : 117.01425, ""fLat"" : 23.97046 }, { ""fLon"" : 117.01218, ""fLat"" : 23.990097 }, { ""fLon"" : 117.01048, ""fLat"" : 24.009762 }, { ""fLon"" : 117.00917, ""fLat"" : 24.029444 }, { ""fLon"" : 117.00823, ""fLat"" : 24.049145 }, { ""fLon"" : 117.00767, ""fLat"" : 24.068851 }, { ""fLon"" : 117.00748, ""fLat"" : 24.088564 }, { ""fLon"" : 117.00767, ""fLat"" : 24.108273 }, { ""fLon"" : 117.00823, ""fLat"" : 24.127974 }, { ""fLon"" : 117.00917, ""fLat"" : 24.14766 }, { ""fLon"" : 117.01048, ""fLat"" : 24.167322 }, { ""fLon"" : 117.01218, ""fLat"" : 24.186956 }, { ""fLon"" : 117.01425, ""fLat"" : 24.20656 }, { ""fLon"" : 117.0167, ""fLat"" : 24.226126 }, { ""fLon"" : 117.019516, ""fLat"" : 24.245646 }, { ""fLon"" : 117.0227, ""fLat"" : 24.265114 }, { ""fLon"" : 117.026276, ""fLat"" : 24.284527 }, { ""fLon"" : 117.0302, ""fLat"" : 24.303875 }, { ""fLon"" : 117.034515, ""fLat"" : 24.323158 }, { ""fLon"" : 117.039185, ""fLat"" : 24.342363 }, { ""fLon"" : 117.04423, ""fLat"" : 24.361492 }, { ""fLon"" : 117.04964, ""fLat"" : 24.380531 }, { ""fLon"" : 117.0554, ""fLat"" : 24.399483 }, { ""fLon"" : 117.06153, ""fLat"" : 24.418335 }, { ""fLon"" : 117.06802, ""fLat"" : 24.437082 }, { ""fLon"" : 117.07487, ""fLat"" : 24.455723 }, { ""fLon"" : 117.08208, ""fLat"" : 24.474247 }, { ""fLon"" : 117.08963, ""fLat"" : 24.492651 }, { ""fLon"" : 117.09756, ""fLat"" : 24.510933 }, { ""fLon"" : 117.10582, ""fLat"" : 24.529081 }, { ""fLon"" : 117.114426, ""fLat"" : 24.547094 }, { ""fLon"" : 117.12339, ""fLat"" : 24.564962 }, { ""fLon"" : 117.132675, ""fLat"" : 24.582685 }, { ""fLon"" : 117.1423, ""fLat"" : 24.600256 }, { ""fLon"" : 117.15228, ""fLat"" : 24.61767 }, { ""fLon"" : 117.16258, ""fLat"" : 24.634918 }, { ""fLon"" : 117.17321, ""fLat"" : 24.651997 }, { ""fLon"" : 117.18417, ""fLat"" : 24.668907 }, { ""fLon"" : 117.19546, ""fLat"" : 24.685633 }, { ""fLon"" : 117.207054, ""fLat"" : 24.702179 }, { ""fLon"" : 117.21897, ""fLat"" : 24.718533 }, { ""fLon"" : 117.23119, ""fLat"" : 24.734695 }, { ""fLon"" : 117.24374, ""fLat"" : 24.75066 }, { ""fLon"" : 117.25658, ""fLat"" : 24.76642 }, { ""fLon"" : 117.26973, ""fLat"" : 24.781975 }, { ""fLon"" : 117.28316, ""fLat"" : 24.797316 }, { ""fLon"" : 117.2969, ""fLat"" : 24.812437 }, { ""fLon"" : 117.31093, ""fLat"" : 24.82734 }, { ""fLon"" : 117.32522, ""fLat"" : 24.842016 }, { ""fLon"" : 117.339806, ""fLat"" : 24.856459 }, { ""fLon"" : 117.35468, ""fLat"" : 24.870668 }, { ""fLon"" : 117.369804, ""fLat"" : 24.88464 }, { ""fLon"" : 117.385216, ""fLat"" : 24.898369 }, { ""fLon"" : 117.40087, ""fLat"" : 24.91185 }, { ""fLon"" : 117.4168, ""fLat"" : 24.925077 }, { ""fLon"" : 117.43296, ""fLat"" : 24.938051 }, { ""fLon"" : 117.449394, ""fLat"" : 24.950764 }, { ""fLon"" : 117.46604, ""fLat"" : 24.963219 }, { ""fLon"" : 117.48294, ""fLat"" : 24.9754 }, { ""fLon"" : 117.50007, ""fLat"" : 24.987316 }, { ""fLon"" : 117.51743, ""fLat"" : 24.998955 }, { ""fLon"" : 117.535, ""fLat"" : 25.010319 }, { ""fLon"" : 117.5528, ""fLat"" : 25.0214 }, { ""fLon"" : 117.57081, ""fLat"" : 25.032198 }, { ""fLon"" : 117.58901, ""fLat"" : 25.042707 }, { ""fLon"" : 117.60743, ""fLat"" : 25.052929 }, { ""fLon"" : 117.62602, ""fLat"" : 25.062855 }, { ""fLon"" : 117.64482, ""fLat"" : 25.072485 }, { ""fLon"" : 117.663795, ""fLat"" : 25.08182 }, { ""fLon"" : 117.682945, ""fLat"" : 25.090847 }, { ""fLon"" : 117.70226, ""fLat"" : 25.099573 }, { ""fLon"" : 117.721756, ""fLat"" : 25.107986 }, { ""fLon"" : 117.74141, ""fLat"" : 25.116096 }, { ""fLon"" : 117.76121, ""fLat"" : 25.123892 }, { ""fLon"" : 117.78115, ""fLat"" : 25.131374 }, { ""fLon"" : 117.80124, ""fLat"" : 25.138536 }, { ""fLon"" : 117.82146, ""fLat"" : 25.145384 }, { ""fLon"" : 117.84181, ""fLat"" : 25.151909 }, { ""fLon"" : 117.86229, ""fLat"" : 25.15811 }, { ""fLon"" : 117.88289, ""fLat"" : 25.163982 }, { ""fLon"" : 117.90359, ""fLat"" : 25.16953 }, { ""fLon"" : 117.92439, ""fLat"" : 25.174757 }, { ""fLon"" : 117.94529, ""fLat"" : 25.179646 }, { ""fLon"" : 117.966286, ""fLat"" : 25.18421 }, { ""fLon"" : 117.987366, ""fLat"" : 25.188438 }, { ""fLon"" : 118.00852, ""fLat"" : 25.192335 }, { ""fLon"" : 118.029755, ""fLat"" : 25.195892 }, { ""fLon"" : 118.05105, ""fLat"" : 25.199118 }, { ""fLon"" : 118.0724, ""fLat"" : 25.202003 }, { ""fLon"" : 118.0938, ""fLat"" : 25.204557 }, { ""fLon"" : 118.115265, ""fLat"" : 25.206768 }, { ""fLon"" : 118.13676, ""fLat"" : 25.20864 }, { ""fLon"" : 118.15827, ""fLat"" : 25.210173 }, { ""fLon"" : 118.179825, ""fLat"" : 25.211363 }, { ""fLon"" : 118.20139, ""fLat"" : 25.212217 }, { ""fLon"" : 118.22298, ""fLat"" : 25.212729 }, { ""fLon"" : 118.244576, ""fLat"" : 25.212896 }, { ""fLon"" : 118.266174, ""fLat"" : 25.212729 }, { ""fLon"" : 118.28776, ""fLat"" : 25.212217 }, { ""fLon"" : 118.30931, ""fLat"" : 25.211363 }, { ""fLon"" : 118.33087, ""fLat"" : 25.210173 }, { ""fLon"" : 118.352394, ""fLat"" : 25.20864 } ]"
"Enum_ATT_2","test-B","plane","306.00616","179.1038","24.08882","118.244194",,"-6.766876","-1.2422996","36.987312",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.990791","117.75397","Enum_Cruise",,,"300","64","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"62.4",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.244194, ""fLat"" : 24.08882, ""fHeight"" : 179.1038, ""fSpeed"" : 36.987312, ""DetectError"" : 67.20642 } ]","7",,"1_1_1",,
"Enum_ATT_2","test-B","plane","299.2579","4535.16","24.055332","118.30747",,"-15.426274","0.93892056","238.72882",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.960567","117.62224","Enum_Cruise",,,"300","17.6","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"16",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.30747, ""fLat"" : 24.055332, ""fHeight"" : 4535.16, ""fSpeed"" : 238.72882, ""DetectError"" : 73.69079 } ]","7",,"1_1_1",,
,,,,,,,,,,,"16",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""6"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.61651, ""fLat"" : 23.95925, ""fHeight"" : 5000, ""fSpeed"" : 300, ""DetectError"" : 73.69079 } ]","16",,"1_1_1",,
